"","COD","RUA","REFERENCIA","ABRIGO","LATITUDE","LONGITUDE","ROTA"
"816","830","IARA AMARAL","142 - LATERAL","",-7.24239500239491,-35.9136149659753,"222"
"817","831","ALAIDE DE ARAUJO MEDEIROS","64 - OPOSTO","",-7.24331298843026,-35.9140349831432,"222"
"864","885","ENGENHEIRO LOURIVAL DE ANDRADE","300","",-7.2221549693495,-35.9162720292807,"222"
"1068","058","APRÍGIO NEPOMUCENO","","",-7.24302699789405,-35.891980016604,"245"
"1069","059","APRÍGIO NEPOMUCENO","484","",-7.24319597706199,-35.8934930339455,"245"
"1070","060","SEVERINO PIMENTEL","ED. CANAA III","",-7.24425402469933,-35.8935669623315,"245"
"1071","061","PEDRO OTAVIO DE FARIAS LEITE","690","",-7.24503697827458,-35.8940189983695,"245"
"1072","062","GETULIO CAVALCANTE","1166","",-7.24714703857899,-35.8940530288964,"245"
"1073","063","GETULIO CAVALCANTE","1626","",-7.24888795986772,-35.8938530366867,"245"
"1074","064","GETULIO CAVALCANTE","1746","",-7.25013602524996,-35.8937240391969,"245"
"1075","065","ARIEL DE OLIVEIRA","460","",-7.25038597360253,-35.8945850282907,"245"
"1076","066","JOSE FIRMINO DA SILVA","54","",-7.25155399180949,-35.894858026877,"245"
"1083","073","DR. VENTURA","219","",-7.25193201564252,-35.8952679857611,"245"
"1084","074","MANOEL LEONARDO GOMES","1192 - OPOSTO","",-7.25165097042918,-35.8961039967834,"245"
"1085","075","MANOEL LEONARDO GOMES"," 05 - CIPRESA","SIM",-7.25009403191507,-35.8963240217417,"245"
"1086","076","MANOEL LEONARDO GOMES"," 913","",-7.24730201996863,-35.8966619800776,"245"
"1087","077","MANOEL LEONARDO GOMES"," 667A","",-7.24552799016237,-35.8968540094792,"245"
"1092","082","APRÍGIO NEPOMUCENO","LINS ARMARINHO","",-7.24369998089969,-35.8975269924849,"245"
"1093","083","APRÍGIO NEPOMUCENO"," 1228","",-7.24381799809635,-35.8988280314952,"245"
"3194","162","ALMIRANTE BARROSO","1908","",-7.24415503442288,-35.9040699899197,"245"
"3195","163","ALMIRANTE BARROSO","2248","",-7.24545196630061,-35.9067100379616,"245"
"3196","164","ALMIRANTE BARROSO","2690","",-7.24616099148989,-35.910662021488,"245"
"3197","165","FRANCISCO LOPES DE ALMEIDA"," 242","SIM",-7.24632997065783,-35.9124610293657,"245"
"3198","166","FRANCISCO LOPES DE ALMEIDA ","SAFRA - OPOSTO","SIM",-7.24641202948987,-35.916228024289,"245"
"3199","167","FRANCISCO LOPES DE ALMEIDA","115","",-7.2465209942311,-35.9187900368124,"245"
"3200","168","FRANCISCO LOPES DE ALMEIDA ","POSTO DE SAUDE","",-7.2469649836421,-35.9208929724991,"245"
"3201","169","FRANCISCO LOPES DE ALMEIDA ","LAVA JATO","",-7.24875502288342,-35.9232099819928,"245"
"4219","176","FRANCISCO LOPES DE ALMEIDA","699","",-7.24927201867104,-35.923767965287,"245"
"4220","177","FRANCISCO LOPES DE ALMEIDA"," 09","",-7.24842896685004,-35.9226629789919,"245"
"4221","178","FRANCISCO LOPES DE ALMEIDA","06","SIM",-7.24731501191854,-35.9211969841272,"245"
"4222","179","FRANCISCO LOPES DE ALMEIDA"," 839","",-7.24662501364946,-35.9189340379089,"245"
"4223","180","FRANCISCO LOPES DE ALMEIDA ","SAFRA","SIM",-7.24648796953261,-35.9162049740553,"245"
"4224","181","FRANCISCO LOPES DE ALMEIDA","155","",-7.2464850358665,-35.9127799607813,"245"
"4225","182","ALMIRANTE BARROSO","2591","SIM",-7.24621597677469,-35.9102839976549,"245"
"4226","183","ALMIRANTE BARROSO"," 2439","",-7.24597902037203,-35.9087330102921,"245"
"4227","184","ALMIRANTE BARROSO ","A&C","",-7.24527200683951,-35.9058489650488,"245"
"4228","185","ALMIRANTE BARROSO","1812","",-7.24399804137647,-35.9036339633167,"245"
"2207","186","JUSCELINO KUBITSCHEK ","CRUZEIRO - OPOSTO","",-7.24449399858713,-35.9034939855337,"245"
"2208","187","JUSCELINO KUBITSCHEK, ","1295 - OPOSTO","",-7.24685400724411,-35.9047699626535,"245"
"2209","188","JUSCELINO KUBITSCHEK ","IGREJA VERBO DA VIDA","",-7.24851001985371,-35.905617037788,"245"
"2210","189","JUSCELINO KUBITSCHEK","1800","",-7.25038697943091,-35.9065249655396,"245"
"2218","197","JUSCELINO KUBITSCHEK"," 1791","SIM",-7.25111897103489,-35.9066889993846,"245"
"2219","198","JUSCELINO KUBITSCHEK","1679","",-7.24999998696148,-35.9061239752918,"245"
"2220","199","JUSCELINO KUBITSCHEK","1533","",-7.24861102178693,-35.9054339770228,"245"
"2221","200","JUSCELINO KUBITSCHEK"," 1295","",-7.24698803387582,-35.9045900031924,"245"
"2222","201","JUSCELINO KUBITSCHEK","830 - OPOSTO","",-7.24488300271332,-35.903491973877,"245"
"1241","231","VIGARIO CALIXTO ","SUPERMERCADO QPRECO","SIM",-7.23124296404421,-35.8805529680103,"245"
"1242","232","VIGARIO CALIXTO","748","",-7.23298899829388,-35.8798179589212,"245"
"1243","233","VIGARIO CALIXTO ","LUIZA MOTTA - OPOSTO","",-7.23425902426243,-35.8796039689332,"245"
"2271","250","ELPÍDIO DE ALMEIDA ","POLIVALENTE","SIM",-7.23815702833235,-35.8756440225989,"245"
"2272","251","ELPÍDIO DE ALMEIDA","1152 - OPOSTO","SIM",-7.23571898415685,-35.8763350266963,"245"
"1267","257","ELPÍDIO DE ALMEIDA"," 1100","",-7.2353329975158,-35.876535018906,"245"
"2279","258","ELPÍDIO DE ALMEIDA ","POLIVALENTE - OPOSTO","",-7.23815702833235,-35.8757170289755,"245"
"2280","259","ELPÍDIO DE ALMEIDA","1660","",-7.24033498205245,-35.8751810062677,"245"
"1282","272","VIGARIO CALIXTO ","LUIZA MOTTA","SIM",-7.23424402065575,-35.8794479817152,"245"
"1283","273","VIGARIO CALIXTO"," 607","",-7.23279504105449,-35.8798499777913,"245"
"1284","274","VIGARIO CALIXTO"," MACÊDO RACOES","SIM",-7.2316319681704,-35.8802910335362,"245"
"274","275","VIGARIO CALIXTO"," SESC","SIM",-7.22853502258658,-35.882677026093,"245"
"1286","276","PAULO DE FRONTEIN"," ANTIGA CARANGUEJO","SIM",-7.22765902988613,-35.8842109981924,"245"
"278","279","ASSIS CHATEAUBRIAND"," 300","",-7.23075496964157,-35.889254976064,"245"
"279","280","ASSIS CHATEAUBRIAND","478","",-7.23256504163146,-35.889062024653,"245"
"280","281","ASSIS CHATEAUBRIAND"," POSTO IPIRANGA","",-7.23594898357987,-35.8886959869415,"245"
"281","282","ASSIS CHATEAUBRIAND ","SECRETARIA DE SAUDE","SIM",-7.24041000008583,-35.8881799969822,"245"
"314","315","ASSIS CHATEAUBRIAND ","CARAJAS","SIM",-7.24034797400236,-35.8880599681288,"245"
"315","316","ASSIS CHATEAUBRIAND ","FELINTO","SIM",-7.23879002965987,-35.8882649894804,"245"
"316","317","ASSIS CHATEAUBRIAND"," POSTO IPIRANGA - OPOSTO","",-7.23619599826634,-35.8885619603097,"245"
"317","318","ASSIS CHATEAUBRIAND"," 557","",-7.23346500657499,-35.8888419996947,"245"
"1336","326","JOAO QUIRINO","706","",-7.23510702140629,-35.8788080234081,"245"
"1337","327","JOAO QUIRINO ","CENTRAL DE POLÍCIA","",-7.23382500931621,-35.8740180172026,"245"
"1354","344","JOAO QUIRINO ","CENTRAL DE POLÍCIA - OPOSTO","SIM",-7.23354899324477,-35.8738160133362,"245"
"1355","345","JOAO QUIRINO","1060 - OPOSTO","",-7.23473100923002,-35.8757259976119,"245"
"1356","346","JOAO QUIRINO"," 690 - OPOSTO","",-7.23498498089612,-35.8789200056344,"245"
"5482","428","TERMINAL RODOVIARIO ARGEMIRO DE FIQUEIREDO","PORTAO DE EMBARQUE","",-7.23823498003185,-35.8702259603888,"245"
"5483","429","EUTECIA VITAL RIBEIRO","CEDMEX - OPOSTO","SIM",-7.23944700323045,-35.8725279662758,"245"
"5484","430","BASÍLIO DE ARAUJO","RODOVIARIA","",-7.23739000037313,-35.87079199031,"245"
"5485","431","OTACÍLIO NEPOMUCENO","PARTAGE","SIM",-7.23633798770607,-35.8710150327533,"245"
"5486","432","OTACÍLIO NEPOMUCENO","PARTAGE","SIM",-7.23628803156316,-35.8710580319166,"245"
"5487","433","OTACÍLIO NEPOMUCENO","PARTAGE","SIM",-7.23628803156316,-35.8710580319166,"245"
"5488","434","OTACÍLIO NEPOMUCENO","CITROEN","SIM",-7.23518597893417,-35.8719399757683,"245"
"6688","624","APRIGIO VELOSO","COLEGIO CARMELA VELOSO","SIM",-7.21661696210504,-35.9153269696981,"245"
"642","644","APRIGIO NEPOMUCENO","1303","",-7.24418596364558,-35.9009639918804,"245"
"643","645","APRIGIO NEPOMUCENO","1247","",-7.24397398531437,-35.8990590367466,"245"
"644","646","APRIGIO NEPOMUCENO","97 - OPOSTO","",-7.24280403926969,-35.8890160080045,"245"
"645","647","APRIGIO NEPOMUCENO","33","",-7.24271200597286,-35.8884130138904,"245"
"646","648","UMBURANAS","40","",-7.24907403811812,-35.9243640024215,"245"
"647","649","UMBURANAS","200","",-7.24773796275258,-35.9249379951507,"245"
"648","650","UMBURANAS","AGILDO MAGAZINE","",-7.24648201838136,-35.9254460223019,"245"
"649","651","JABUTICABEIRAS","133","",-7.24538197740912,-35.9244520124048,"245"
"650","652","JAMILA ABRAAO JORGE","ESCOLA SEVERINO CABRAL","SIM",-7.24270798265934,-35.9234770294279,"245"
"651","653","AVELOZES","64","",-7.24098298698664,-35.924006011337,"245"
"652","654","PLINIO LEMOS","MATERIAL DE CONSTRUCAO","SIM",-7.23905296996236,-35.9232180286199,"245"
"653","655","PLINIO LEMOS","MERCADO DAS MALVINAS - OPOSTO","",-7.2366140037775,-35.9242139663547,"245"
"2676","656","PLINIO LEMOS","PIRAMIDAL BAR - OPOSTO","SIM",-7.23439900204539,-35.9251320362091,"245"
"1666","657","PLINIO LEMOS","380 - OPOSTO","SIM",-7.23171201534569,-35.9262569714338,"245"
"2678","658","LEONARDO COSTA VASCONCELOS","07","",-7.23076703958213,-35.9249799884856,"245"
"2679","659","LEONARDO COSTA VASCONCELOS","RESTAURANTE VITORIA - OPOSTO","",-7.23042899742723,-35.9241149760783,"245"
"2680","660","GUARABIRA","VERA CABELEREIRA - OPOSTO","",-7.23051600158215,-35.9225589595735,"245"
"2681","661","SEBASTIAO MARTINS DE OLIVEIRA","HAIR FLY - OPOSTO","SIM",-7.22963296808302,-35.9211239777505,"245"
"660","662","FLORIPEDES COUTINHO","558","SIM",-7.22806999459863,-35.9213849902153,"245"
"661","663","FLORIPEDES COUTINHO","1320 - OPOSTO","SIM",-7.22575600259006,-35.9214780293405,"245"
"662","664","FLORIPEDES COUTINHO","955","",-7.22271395847201,-35.9215719904751,"245"
"663","665","FLORIPEDES COUTINHO","807","SIM",-7.22123698331416,-35.9215969685465,"245"
"664","666","MANOEL JOAQUIM RIBEIRO","808 - OPOSTO","",-7.22042100504041,-35.9214800409973,"245"
"665","667","MANOEL JOAQUIM RIBEIRO","CASA CIDE","",-7.22038596868515,-35.9189180284739,"245"
"666","668","ENGENHEIRO LOURIVAL DE ANDRADE","109","",-7.21842301078141,-35.91677502729,"245"
"667","669","BRIGADEIRO EDUARDO GOMES","42 - OPOSTO","",-7.21159796230495,-35.9097359888256,"245"
"668","670","DOMITILIA CABRAL DE CASTRO","ENTRADA UEPB","",-7.21027001738548,-35.9119779802859,"245"
"669","671","UEPB","CCBS","SIM",-7.21050999127328,-35.9157400298864,"245"
"671","673","UEPB","EDUCACAO FISICA","SIM",-7.2110600117594,-35.9135650098324,"245"
"672","674","UEPB","","",-7.21041401848197,-35.911906985566,"245"
"673","675","BRIGADEIRO EDUARDO GOMES","42","",-7.21173400059342,-35.909834979102,"245"
"674","676","CARLOS ALBERTO DE SOUZA","COMERCIO DE PEDRAS","",-7.21737200394273,-35.9158009663224,"245"
"675","677","CARLOS ALBERTO DE SOUZA","324","",-7.21908300183713,-35.9155749902129,"245"
"676","678","CARLOS ALBERTO DE SOUZA","394","",-7.22014800645411,-35.9153490141034,"245"
"677","679","MANOEL JOAQUIM RIBEIRO","208","",-7.22040801309049,-35.9164769668132,"245"
"678","680","MANOEL JOAQUIM RIBEIRO","222","",-7.22031698562205,-35.9190129954368,"245"
"679","681","MANOEL JOAQUIM RIBEIRO","808","",-7.22039502114058,-35.9214320126921,"245"
"680","682","FLORIPEDES COUTINHO","906","",-7.22265696153045,-35.9216539654881,"245"
"681","683","FLORIPEDES COUTINHO","420","",-7.22617099061608,-35.9215070307255,"245"
"682","684","FLORIPEDES COUTINHO","553A","",-7.22805901430547,-35.921423966065,"245"
"2705","685","SEBASTIAO MARTINS DE OLIVEIRA","1120A - OPOSTO","",-7.22964101471007,-35.9211819805205,"245"
"2706","686","GUARABIRA","MONT MOVEIS","",-7.23050996661186,-35.9226590394974,"245"
"2707","687","LEONARDO COSTA VASCONCELOS","MINI BOX","",-7.23043796606362,-35.9242390282452,"245"
"2708","688","PLINIO LEMOS","380","SIM",-7.2318690083921,-35.9262289758772,"245"
"1698","689","PLINIO LEMOS","PIRAMIDAL BAR","",-7.23415098153055,-35.9253249876201,"245"
"1699","690","OLINDA","86A","",-7.2349030058831,-35.9267260227352,"245"
"1700","691","OLINDA","162","",-7.2352259606123,-35.9275850001723,"245"
"1701","692","SANTAREM","314","",-7.23423999734223,-35.92823702842,"245"
"1702","693","GARANHUNS","65 - OPOSTO","SIM",-7.23378502763808,-35.9291809983552,"245"
"1703","694","GARANHUNS","235 - OPOSTO","",-7.23446303978562,-35.930842962116,"245"
"1704","695","MARIA DA GUIA MUNIZ ALBUQUERQUE","700","",-7.23365603014827,-35.931686013937,"245"
"1705","696","MARIA DA GUIA MUNIZ ALBUQUERQUE","850","",-7.23258096724749,-35.9318839944899,"245"
"1706","697","MARIA DA GUIA MUNIZ ALBUQUERQUE","1090","",-7.23072102293372,-35.9319580066949,"245"
"1707","698","MARIA DA GUIA MUNIZ ALBUQUERQUE","THIAGO CABELEREIRO","SIM",-7.22933800891042,-35.9317990019917,"245"
"1708","699","MARIA DA GUIA MUNIZ ALBUQUERQUE","112B","",-7.22729802131653,-35.9315900411457,"245"
"698","700","CAICO","PONTO FINAL","",-7.22570696845651,-35.9317339584231,"245"
"1710","701","CAICO","20","",-7.22674397751689,-35.9302620124072,"245"
"1711","702","CAICO","PANIFICADORA","SIM",-7.22899099811912,-35.9285309817642,"245"
"1712","703","CAICO","ESCOLA CARLOS DRUMOND DE ANDRADE","SIM",-7.23121798597276,-35.9273470379412,"245"
"1713","704","PLINIO LEMOS","MERCADO DAS MALVINAS","SIM",-7.23620999604464,-35.9244879707694,"245"
"703","705","PLINIO LEMOS","EXPRESSO LONDRES","",-7.23929897882044,-35.92320503667,"245"
"704","706","AVELOZES","128","",-7.24093998782337,-35.9241080190986,"245"
"705","707","JAMILA ABRAAO JORGE","195","SIM",-7.24242702126503,-35.9236429911107,"245"
"706","708","JAMILA ABRAAO JORGE","17","",-7.24431202746928,-35.922872023657,"245"
"707","709","JABUTICABEIRAS","LANA CABELEREIRAS","",-7.24517301656306,-35.9243719652295,"245"
"708","710","UMBURANAS","IGREJA CONGREGACIONAL","",-7.24648604169488,-35.9254839923233,"245"
"709","711","UMBURANAS","04","",-7.24877698346972,-35.9245489910245,"245"
"1721","712","MANOEL LEONARDO GOMES","677 - OPOSTO","",-7.24561298266053,-35.8969059772789,"245"
"1722","713","MANOEL LEONARDO GOMES","886 - VIZINHO","",-7.24736798554659,-35.8966960106045,"245"
"1723","714","MANOEL LEONARDO GOMES","03 - OPOSTO","",-7.2499389667064,-35.8964130375534,"245"
"1724","715","MANOEL LEONARDO GOMES","1180","",-7.25153203122318,-35.896153030917,"245"
"1725","716","DOUTOR VENTURA","17 - OPOSTO","",-7.25204802118242,-35.8954350370914,"245"
"1726","717","JOSE FIRMINO DA SILVA","1357","",-7.25163303315639,-35.8947369921952,"245"
"1727","718","PROFESSOR ARIEL DE OLIVEIRA","445","",-7.2504950221628,-35.8944609761238,"245"
"1728","719","GETULIO CAVALCANTE","1551","",-7.24833299405873,-35.8938149828464,"245"
"1729","720","GETULIO CAVALCANTE","1071","",-7.24386401474476,-35.894302977249,"245"
"1730","722","GETULIO CAVALCANTE","1730 - OPOSTO","",-7.24998900666833,-35.89359998703,"245"
"762","765","APRIGIO NEPOMUCENO","445","",-7.24313898012042,-35.8918729797006,"245"
"1862","868","CAICO","ESCOLA CARLOS DRUMOND DE ANDRADE - OPOSTO","SIM",-7.23125302232802,-35.9272629674524,"245"
"2874","870","CAICO","96 - OPOSTO","",-7.22885102033615,-35.9284930117428,"245"
"2875","872","CAICO","943 - OPOSTO","",-7.22655597142875,-35.9304029960185,"245"
"2876","875","SANTAREM","","",-7.23373398184776,-35.9284279681742,"245"
"2877","876","SANTAREM","NECAO BAR - OPOSTO","",-7.23377899266779,-35.9284759964794,"245"
"1107","097","FLORIANO PEIXOTO ","PAGUE FACIL","",-7.21826702356339,-35.8810749929398,"263"
"2127","106","FLORIANO PEIXOTO ","DAMAS","SIM",-7.22032201476395,-35.8858469780535,"263"
"4152","109","FLORIANO PEIXOTO"," REAL CLUBE","SIM",-7.22393997944892,-35.8936429861933,"263"
"1120","110","FLORIANO PEIXOTO","HELENO CABELEREIRO","SIM",-7.22647399641573,-35.8990079909563,"263"
"1121","111","FLORIANO PEIXOTO","1640","",-7.2281870059669,-35.9028560388833,"263"
"1122","112","FLORIANO PEIXOTO ","MULTI CAR - OPOSTO","SIM",-7.2300280071795,-35.9071439690888,"263"
"1123","113","FLORIANO PEIXOTO","2380","SIM",-7.23089100793004,-35.9090940188617,"263"
"1140","130"," FLORIANO PEIXOTO ","PIZZARELLA - OPOSTO","SIM",-7.23120097070932,-35.9093179833144,"263"
"1141","131"," FLORIANO PEIXOTO ","MULTICAR","SIM",-7.23035297356546,-35.9074270259589,"263"
"1142","132"," FLORIANO PEIXOTO","1819","SIM",-7.22904103808105,-35.9045159909874,"263"
"1143","133"," FLORIANO PEIXOTO","1800","",-7.22879100590944,-35.9043090417981,"263"
"1145","135"," FLORIANO PEIXOTO"," 1359","",-7.2277659829706,-35.9014629665762,"263"
"1146","136"," FLORIANO PEIXOTO ","IGREJA SAO CRISTOVAO","SIM",-7.22669896669686,-35.8990730345249,"263"
"1147","137"," FLORIANO PEIXOTO ","APTA - OPOSTO","SIM",-7.22506399266422,-35.8956040162593,"263"
"1148","138"," FLORIANO PEIXOTO"," 845","",-7.2238630335778,-35.8930979948491,"263"
"1163","153","FLORIANO PEIXOTO","1328","",-7.22732802852988,-35.9010329749435,"263"
"1164","154","FLORIANO PEIXOTO ","PIZZARELLA","SIM",-7.23104196600616,-35.9093950130045,"263"
"3483","451","APRÍGIO VELOSO","UFCG","",-7.21719900146127,-35.9090940188617,"263"
"3484","452","APRÍGIO VELOSO","UFCG","",-7.21719900146127,-35.9090940188617,"263"
"3485","453","APRÍGIO VELOSO","UFCG","SIM",-7.21716698259115,-35.9090029913932,"263"
"3486","454","APRÍGIO VELOSO","LAVA-JATO - OPOSTO","",-7.21715499646962,-35.9107529651374,"263"
"1467","457","APRÍGIO VELOSO","CANTINHO UNIVERSITARIO","SIM",-7.21743503585458,-35.9092199988663,"263"
"1570","560","RODRIGUES ALVES","FIT ACADEMIA","",-7.21799603663385,-35.9065470099449,"263"
"1571","561","RODRIGUES ALVES","CLINICA SANTA MARIA - OPOSTO","",-7.21835201606154,-35.9048120398074,"263"
"1572","562","RODRIGUES ALVES","1183","",-7.21923102624714,-35.90113196522,"263"
"3598","566","RODRIGUES ALVES","CASA DA PIZZA","",-7.22163202241063,-35.8918299805373,"263"
"1581","571"," FLORIANO PEIXOTO","1800","",-7.22879100590944,-35.9043090417981,"263"
"1582","572"," FLORIANO PEIXOTO"," 845","",-7.2238630335778,-35.8930979948491,"263"
"1592","582","NILO PECANHA","446","",-7.21961399540305,-35.8954539801925,"263"
"1606","596","APRIGIO VELOSO","1495 - OPOSTO","SIM",-7.21633600071073,-35.9162049740553,"263"
"1607","597","PORTUGAL","255 - OPOSTO","",-7.21429701894522,-35.9197520278394,"263"
"621","623","PORTUGAL","55","",-7.21550996415317,-35.9186880290508,"263"
"5677","624","APRIGIO VELOSO","COLEGIO CARMELA VELOSO","SIM",-7.21661696210504,-35.9153269696981,"263"
"2677","657","PLINIO LEMOS","380 - OPOSTO","SIM",-7.23171201534569,-35.9262569714338,"263"
"3689","658","LEONARDO COSTA VASCONCELOS","07","",-7.23076703958213,-35.9249799884856,"263"
"3690","659","LEONARDO COSTA VASCONCELOS","RESTAURANTE VITORIA - OPOSTO","",-7.23042899742723,-35.9241149760783,"263"
"3691","660","GUARABIRA","VERA CABELEREIRA - OPOSTO","",-7.23051600158215,-35.9225589595735,"263"
"3692","661","SEBASTIAO MARTINS DE OLIVEIRA","HAIR FLY - OPOSTO","SIM",-7.22963296808302,-35.9211239777505,"263"
"1671","662","FLORIPEDES COUTINHO","558","SIM",-7.22806999459863,-35.9213849902153,"263"
"1672","663","FLORIPEDES COUTINHO","1320 - OPOSTO","SIM",-7.22575600259006,-35.9214780293405,"263"
"1673","664","FLORIPEDES COUTINHO","955","",-7.22271395847201,-35.9215719904751,"263"
"1674","665","FLORIPEDES COUTINHO","807","SIM",-7.22123698331416,-35.9215969685465,"263"
"1691","682","FLORIPEDES COUTINHO","906","",-7.22265696153045,-35.9216539654881,"263"
"2703","683","FLORIPEDES COUTINHO","420","",-7.22617099061608,-35.9215070307255,"263"
"1693","684","FLORIPEDES COUTINHO","553A","",-7.22805901430547,-35.921423966065,"263"
"3716","685","SEBASTIAO MARTINS DE OLIVEIRA","1120A - OPOSTO","",-7.22964101471007,-35.9211819805205,"263"
"3717","686","GUARABIRA","MONT MOVEIS","",-7.23050996661186,-35.9226590394974,"263"
"3718","687","LEONARDO COSTA VASCONCELOS","MINI BOX","",-7.23043796606362,-35.9242390282452,"263"
"3719","688","PLINIO LEMOS","380","SIM",-7.2318690083921,-35.9262289758772,"263"
"2709","689","PLINIO LEMOS","PIRAMIDAL BAR","",-7.23415098153055,-35.9253249876201,"263"
"2710","690","OLINDA","86A","",-7.2349030058831,-35.9267260227352,"263"
"2711","691","OLINDA","162","",-7.2352259606123,-35.9275850001723,"263"
"2712","692","SANTAREM","314","",-7.23423999734223,-35.92823702842,"263"
"2713","693","GARANHUNS","65 - OPOSTO","SIM",-7.23378502763808,-35.9291809983552,"263"
"2714","694","GARANHUNS","235 - OPOSTO","",-7.23446303978562,-35.930842962116,"263"
"2715","695","MARIA DA GUIA MUNIZ ALBUQUERQUE","700","",-7.23365603014827,-35.931686013937,"263"
"2716","696","MARIA DA GUIA MUNIZ ALBUQUERQUE","850","",-7.23258096724749,-35.9318839944899,"263"
"2717","697","MARIA DA GUIA MUNIZ ALBUQUERQUE","1090","",-7.23072102293372,-35.9319580066949,"263"
"2718","698","MARIA DA GUIA MUNIZ ALBUQUERQUE","THIAGO CABELEREIRO","SIM",-7.22933800891042,-35.9317990019917,"263"
"2719","699","MARIA DA GUIA MUNIZ ALBUQUERQUE","112B","",-7.22729802131653,-35.9315900411457,"263"
"1709","700","CAICO","PONTO FINAL","",-7.22570696845651,-35.9317339584231,"263"
"2721","701","CAICO","20","",-7.22674397751689,-35.9302620124072,"263"
"2722","702","CAICO","PANIFICADORA","SIM",-7.22899099811912,-35.9285309817642,"263"
"2723","703","CAICO","ESCOLA CARLOS DRUMOND DE ANDRADE","SIM",-7.23121798597276,-35.9273470379412,"263"
"802","815","PEDRO II","597","SIM",-7.21956102177501,-35.8928280137479,"263"
"814","828","APRIGIO VELOSO","264","",-7.2167450375855,-35.9052789956331,"263"
"1836","839","JOAO MACHADO","MAIOR","SIM",-7.22136204130948,-35.8961279690266,"263"
"1837","840","DUQUE DE CAXIAS","549","SIM",-7.22063801251352,-35.8971209730953,"263"
"1838","841","DUQUE DE CAXIAS","FEIRA DA PRATA","",-7.21845402382314,-35.8965830225497,"263"
"1863","870","CAICO","96 - OPOSTO","",-7.22885102033615,-35.9284930117428,"263"
"1864","872","CAICO","943 - OPOSTO","",-7.22655597142875,-35.9304029960185,"263"
"1865","875","SANTAREM","","",-7.23373398184776,-35.9284279681742,"263"
"1866","876","SANTAREM","NECAO BAR - OPOSTO","",-7.23377899266779,-35.9284759964794,"263"
"1878","888","ENGENHEIRO LOURIVAL DE ANDRADE","1673","",-7.22924002446234,-35.9149849880487,"263"
"2118","097","FLORIANO PEIXOTO ","PAGUE FACIL","",-7.21826702356339,-35.8810749929398,"300"
"7216","140"," FLORIANO PEIXOTO ","PRACA CLEMENTINO PROCOPIO","SIM",-7.21965498290956,-35.8840199746192,"300"
"2173","152","FLORIANO PEIXOTO ","JR CABELEREIRO","SIM",-7.22055000253022,-35.8864249940962,"300"
"8544","457","APRÍGIO VELOSO","CANTINHO UNIVERSITARIO","SIM",-7.21743503585458,-35.9092199988663,"300"
"2479","458","APRÍGIO VELOSO","CABRAL","SIM",-7.21667798236012,-35.9071769937873,"300"
"2480","459","APRÍGIO VELOSO","CABRAL","SIM",-7.21667798236012,-35.9071769937873,"300"
"2481","460","APRÍGIO VELOSO","LUCENA RACOES","SIM",-7.21617003902793,-35.9045879915357,"300"
"2486","465","SANTINA LEAO","98","",-7.2103469632566,-35.8985749818385,"300"
"476","477","MARQUES DO HERVAL","REDEPHARMA","",-7.21829200163484,-35.8851360250264,"300"
"477","478","MARQUES DO HERVAL","ALUÍSIO CALCADOS","",-7.21811195835471,-35.8851839695126,"300"
"4609","566","RODRIGUES ALVES","CASA DA PIZZA","",-7.22163202241063,-35.8918299805373,"300"
"7649","573"," FLORIANO PEIXOTO ","PRACA CLEMENTINO PROCOPIO","SIM",-7.21965498290956,-35.8840199746192,"300"
"7650","574"," FLORIANO PEIXOTO ","PRACA CLEMENTINO PROCOPIO","SIM",-7.21965498290956,-35.8840199746192,"300"
"4665","623","PORTUGAL","55","",-7.21550996415317,-35.9186880290508,"300"
"4666","624","APRIGIO VELOSO","COLEGIO CARMELA VELOSO","SIM",-7.21661696210504,-35.9153269696981,"300"
"2690","670","DOMITILIA CABRAL DE CASTRO","ENTRADA UEPB","",-7.21027001738548,-35.9119779802859,"300"
"2691","671","UEPB","CCBS","SIM",-7.21050999127328,-35.9157400298864,"300"
"1839","842","LUIZ MALHEIROS","175","",-7.21295700408518,-35.9256569948047,"300"
"829","843","MARIA GONCALVES DE MELO","DONA LINDU II","SIM",-7.2093159891665,-35.9241530299187,"300"
"832","846","MARIA GONCALVES DE MELO","214 - OPOSTO","SIM",-7.21012802794576,-35.9210020210594,"300"
"834","848","JUVENCIO ARRUDA","CCBS - UFCG - OPOSTO","SIM",-7.21071601845324,-35.9191210381687,"300"
"1846","849","JUVENCIO ARRUDA","ACUDE DE BODOCONGO","",-7.21116000786424,-35.9172900114208,"300"
"1847","850","FRANCISCO PINTO DE OLIVEIRA","REDENTORISTA","SIM",-7.20908196642995,-35.9113510139287,"300"
"1850","853","FRANCISCO PINTO DE OLIVEIRA","16 - OPOSTO","",-7.2069569863379,-35.9093629941344,"300"
"1852","855","FRANCISCO PINTO DE OLIVEIRA","","",-7.20580397173762,-35.9076029621065,"300"
"844","858","OLEGARIO MACIEL","1114","",-7.20599801279604,-35.9033990185708,"300"
"3129","097","FLORIANO PEIXOTO ","PAGUE FACIL","",-7.21826702356339,-35.8810749929398,"303"
"5194","140"," FLORIANO PEIXOTO ","PRACA CLEMENTINO PROCOPIO","SIM",-7.21965498290956,-35.8840199746192,"303"
"1160","150","MININISTRO JOSE AMERICO DE ALMEIDA","141","",-7.21970896236598,-35.8732100017369,"303"
